1667,B,141,220
1668,B,156,70
1669,B,178,430
1670,B,123,100
1671,B,133,450
1672,S,198,250
1673,B,186,210
1674,B,129,480
1675,S,143,450
1676,S,176,480
1677,B,188,400
1678,S,161,10
1679,B,109,220
1680,S,199,450
1681,S,134,40
1682,B,141,460
1683,S,159,350
1684,B,102,190
1685,S,153,210
1686,B,194,260
1687,B,120,450
1688,S,120,140
1689,S,192,500
1690,S,127,160
1691,B,185,400
1692,B,195,10
1693,B,158,190
1694,S,114,130
1695,S,183,120
1696,B,177,460
1697,S,145,160
1698,S,168,180
1699,B,131,160
1700,B,190,340
1701,S,131,480
1702,S,194,40
1703,B,193,450
1704,B,129,440
1705,B,122,320
1706,S,133,50
1707,S,114,490
1708,S,157,60
1709,S,114,150
1710,B,145,290
1711,S,191,380
1712,B,165,170
1713,S,150,250
1714,S,162,210
1715,B,127,180
1716,B,169,330
1717,B,117,410
1718,B,139,330
1719,S,109,260
1720,S,194,20
1721,S,120,180
1722,B,120,210
1723,S,165,310
1724,S,112,370
1725,S,173,160
1726,S,152,240
1727,S,164,460
1728,S,142,280
1729,S,135,390
1730,S,130,320
1731,S,151,250
1732,B,101,280
1733,S,111,490
1734,B,178,350
1735,B,150,240
1736,B,173,420
1737,B,195,210
1738,B,113,420
1739,B,157,340
1740,B,144,190
1741,S,172,420
1742,S,137,200
1743,B,184,100
1744,S,132,120
1745,S,163,340
1746,B,161,160
1747,B,118,260
1748,S,103,450
1749,S,107,120
1750,S,197,140
1751,S,128,20
1752,B,189,220
1753,S,163,180
1754,B,159,350
1755,B,171,130
1756,B,105,420
1757,B,177,290
1758,B,149,280
1759,B,137,370
1760,B,123,330
1761,B,184,380
1762,S,188,20
1763,S,112,270
1764,B,108,380
1765,B,167,370
1766,S,165,220
1767,S,154,260
1768,S,153,460
1769,S,127,140
1770,B,157,490
1771,S,122,30
1772,B,180,410
1773,S,143,20
1774,B,100,470
1775,B,155,260
1776,B,190,240
1777,S,190,390
1778,B,117,370
1779,S,115,210
1780,S,101,410
1781,B,161,30
1782,B,184,40
1783,B,105,290
1784,S,171,400
1785,B,124,40
1786,B,153,10
1787,S,134,230
1788,S,107,120
1789,S,200,150
1790,S,177,160
1791,B,197,350
1792,S,194,160
1793,S,181,140
1794,S,179,190
1795,B,185,330
1796,S,137,500
1797,B,157,250
1798,B,144,140
1799,B,126,230
1800,S,108,250
1801,S,151,230
1802,B,151,230
1803,S,136,70
1804,S,104,90
1805,S,172,110
1806,B,161,120
1807,S,175,140
1808,B,185,410
1809,B,103,150
1810,S,120,170
1811,S,192,150
1812,S,137,300
1813,B,129,290
1814,S,147,110
1815,B,180,40
1816,B,114,310
1817,B,189,60
1818,S,109,390
1819,S,197,50
1820,S,131,160
1821,S,197,210
1822,B,132,30
1823,B,184,30
1824,S,111,70
1825,B,197,280
1826,B,194,400
1827,B,123,220
1828,S,154,240
1829,B,176,350
1830,B,137,260
1831,B,165,480
1832,S,155,370
1833,B,120,20
1834,B,162,490
1835,S,105,130
1836,S,182,70
1837,B,102,330
1838,S,133,250
1839,S,186,500
1840,B,132,460
1841,B,123,80
1842,S,179,450
1843,S,136,360
1844,B,115,370
1845,B,170,410
1846,S,145,220
1847,S,155,280
1848,B,141,10
1849,S,118,250
1850,B,128,180
1851,S,141,190
1852,B,143,250
1853,S,101,490
1854,S,163,170
1855,S,139,200
1856,S,185,50
1857,S,139,40
1858,B,163,200
1859,B,136,170
1860,B,196,50
1861,S,107,150
1862,B,146,120
1863,B,126,390
1864,S,110,130
1865,B,130,170
1866,S,140,380
1867,S,104,270
1868,S,175,350
1869,B,134,80
1870,B,174,260
1871,S,124,60
1872,B,107,460
1873,B,169,210
1874,B,182,40
1875,B,106,90
1876,S,117,320
1877,B,194,160
1878,B,115,280
1879,B,104,70
1880,B,180,190
1881,S,174,120
1882,S,142,420
1883,B,109,180
1884,B,168,40
1885,B,145,200
1886,B,115,290
1887,S,100,150
1888,S,129,70
1889,B,153,110
1890,B,150,500
1891,B,118,160
1892,B,150,230
1893,S,189,390
1894,B,111,160
1895,B,167,480
1896,B,117,310
1897,B,154,60
1898,S,189,140
1899,B,146,470
1900,S,112,440
1901,B,137,130
1902,B,104,200
1903,S,189,20
1904,S,154,320
1905,S,146,280
1906,B,162,290
1907,B,157,10
1908,S,178,330
1909,S,144,20
1910,B,180,370
1911,B,125,460
1912,B,115,310
1913,B,185,410
1914,B,105,140
1915,B,185,100
1916,S,106,470
1917,B,185,80
1918,B,131,490
1919,B,122,410
1920,S,158,160
1921,S,123,270
1922,S,157,200
1923,S,141,20
1924,B,195,60
1925,B,103,90
1926,S,128,350
1927,B,167,270
1928,S,126,200
1929,B,111,280
1930,B,149,300
1931,S,141,50
1932,S,200,130
1933,S,147,430
1934,S,127,430
1935,B,101,340
1936,B,151,190
1937,B,191,250
1938,S,167,470
1939,S,192,370
1940,S,135,90
1941,S,200,310
1942,B,170,290
1943,B,146,260
1944,B,126,350
1945,B,104,10
1946,B,150,110
1947,S,152,20
1948,S,158,290
1949,S,166,50
1950,S,191,180
1951,B,168,180
1952,S,198,50
1953,B,157,240
1954,B,143,220
1955,S,172,150
1956,B,175,170
1957,B,165,420
1958,S,192,280
1959,B,178,270
1960,B,173,80
1961,S,168,400
1962,S,144,490
1963,B,102,420
1964,S,137,120
1965,B,195,250
1966,B,145,170
1967,B,181,240
1968,B,187,50
1969,S,142,490
1970,S,161,270
1971,S,116,210
1972,S,199,420
1973,S,175,330
1974,S,136,50
1975,B,153,230
1976,B,123,430
1977,S,138,200
1978,B,167,80
1979,S,142,270
1980,B,152,210
1981,S,196,140
1982,S,136,150
1983,B,124,300
1984,S,154,320
1985,S,172,30
1986,S,134,190
1987,S,128,210
1988,S,176,250
1989,S,148,200
1990,S,195,390
1991,B,165,450
1992,S,111,460
1993,B,104,150
1994,B,117,440
1995,B,140,310
1996,S,199,280
1997,B,100,410
1998,S,198,450
1999,B,180,480
2000,B,106,240
2001,B,153,480
2002,S,105,390
2003,S,173,380
2004,S,139,460
2005,B,161,410
2006,B,121,360
2007,B,137,410
2008,S,196,40
2009,B,200,90
2010,B,151,430
2011,B,196,150
2012,B,121,150
2013,S,161,140
2014,B,137,190
2015,S,177,240
2016,B,178,470
2017,S,172,150
2018,B,189,290
2019,S,171,270
2020,B,160,130
2021,S,151,240
2022,B,170,260
2023,S,131,490
2024,B,175,300
2025,B,151,430
2026,B,164,190
2027,B,189,470
2028,B,123,400
2029,B,190,50
2030,S,120,480
2031,S,158,320
2032,S,138,420
2033,B,124,410
2034,S,191,120
2035,S,193,210
2036,S,127,180
2037,S,131,300
2038,S,183,150
2039,B,115,500
2040,S,166,170
2041,B,180,390
2042,S,179,420
2043,S,161,10
2044,S,127,150
2045,B,182,250
2046,S,121,190
2047,S,175,140
2048,S,107,190
2049,S,111,270
2050,S,165,190
2051,B,103,30
2052,B,137,400
2053,B,134,320
2054,B,113,80
2055,B,130,420
2056,S,145,140
2057,B,153,490
2058,S,134,290
2059,S,110,140
2060,B,119,370
2061,B,196,400
2062,B,196,390
2063,S,131,30
2064,B,121,130
2065,S,166,360
2066,S,145,230
2067,S,159,380
2068,B,137,350
2069,B,171,500
2070,S,139,360
2071,S,116,40
2072,B,181,220
2073,S,152,420
2074,S,163,450
2075,S,152,70
2076,S,188,270
2077,S,198,60
2078,S,177,270
2079,S,182,170
2080,B,144,190
2081,B,141,190
2082,B,116,200
2083,S,101,180
2084,B,197,110
2085,B,112,150
2086,B,115,150
2087,B,131,280
2088,S,148,390
2089,B,111,280
2090,S,165,130
2091,B,197,160
2092,B,124,350
2093,S,186,30
2094,B,188,100
2095,B,198,170
2096,S,127,500
2097,B,103,370
2098,B,181,450
2099,S,127,280
2100,B,130,110
2101,S,127,50
2102,B,121,480
2103,B,133,200
2104,S,199,220
2105,B,161,360
2106,S,198,60
2107,B,149,450
2108,B,200,200
2109,S,164,490
2110,S,166,480
2111,S,132,190
2112,B,128,90
2113,B,120,160
2114,B,128,290
2115,S,164,480
2116,S,196,90
2117,B,151,210
2118,S,155,260
2119,B,110,130
2120,S,186,50
2121,S,129,350
2122,S,196,490
2123,B,102,100
2124,B,187,100
2125,S,147,330
2126,S,107,500
2127,S,113,230
2128,B,152,240
2129,B,126,370
2130,S,104,230
2131,B,132,310
2132,S,115,10
2133,B,129,500
2134,B,102,70
2135,B,170,390
2136,B,172,210
2137,B,145,130
2138,B,122,60
2139,B,147,190
2140,B,164,330
2141,S,167,90
2142,B,164,120
2143,S,107,60
2144,S,121,480
2145,B,134,120
2146,S,107,240
2147,B,135,130
2148,B,139,340
2149,S,130,390
2150,B,117,470
2151,S,141,250
2152,B,180,200
2153,S,154,400
2154,S,189,410
2155,S,195,150
2156,B,168,270
2157,B,107,380
2158,S,192,470
2159,S,117,360
2160,B,133,160
2161,B,148,20
2162,S,175,280
2163,B,194,470
2164,B,136,10
2165,B,117,240
2166,S,151,70
2167,S,187,420
2168,S,101,280
2169,B,180,230
2170,S,127,230
2171,B,114,70
2172,B,163,410
2173,S,127,40
2174,S,157,80
2175,B,198,60
2176,S,179,210
2177,B,147,270
2178,B,189,430
2179,S,158,210
2180,S,115,120
2181,B,100,60
2182,B,126,90
2183,B,174,130
2184,S,106,110
2185,B,103,370
2186,S,114,230
2187,S,164,460
2188,B,164,360
2189,B,160,70
2190,B,114,470
2191,S,171,170
2192,B,102,460
2193,B,141,500
2194,B,119,430
2195,B,163,290
2196,S,108,500
2197,B,159,140
2198,S,123,160
2199,B,107,150
2200,S,178,110
2201,S,136,220
2202,B,179,230
2203,B,194,70
2204,B,156,210
2205,B,149,450
2206,S,160,80
2207,B,162,380
2208,B,128,280
2209,B,140,210
2210,S,122,260
2211,B,186,360
2212,S,170,320
2213,S,107,20
2214,S,135,420
2215,S,129,320
2216,B,198,120
2217,S,135,370
2218,S,168,450
2219,S,162,100
2220,B,117,300
2221,S,183,20
2222,B,118,440
2223,S,180,360
2224,S,180,200
2225,S,167,120
2226,B,153,270
2227,B,147,130
2228,B,158,270
2229,S,162,420
2230,S,156,220
2231,S,180,440
2232,S,148,440
2233,S,156,360
2234,B,147,470
2235,B,130,160
2236,S,143,430
2237,S,193,170
2238,S,180,330
2239,S,125,260
2240,S,188,210
2241,S,199,420
2242,S,177,50
2243,S,200,380
2244,S,130,40
2245,B,104,190
2246,B,191,410
2247,S,132,100
2248,S,147,290
2249,B,124,420
2250,B,193,300
2251,S,161,200
2252,S,135,150
2253,B,181,360
2254,S,128,130
2255,B,173,100
2256,S,125,390
2257,B,127,380
2258,S,127,360
2259,S,156,360
2260,S,163,310
2261,B,106,340
2262,B,193,250
2263,S,131,390
2264,S,120,10
2265,S,167,360
2266,S,119,410
2267,B,136,220
2268,S,121,320
2269,B,189,360
2270,B,112,310
2271,S,186,330
2272,S,131,310
2273,S,179,500
2274,B,190,260
2275,S,134,40
2276,S,121,150
2277,B,148,500
2278,S,157,430
2279,S,143,400
2280,B,161,20
2281,B,152,20
2282,S,190,40
2283,S,199,320
2284,B,158,260
2285,B,154,80
2286,S,141,500
2287,S,166,160
2288,B,168,260
2289,S,131,230
2290,S,194,250
2291,S,137,220
2292,S,122,480
2293,S,197,160
2294,B,150,160
2295,B,167,230
2296,S,143,300
2297,S,174,470
2298,S,180,200
2299,S,199,500
2300,S,135,140
2301,S,119,190
2302,S,119,50
2303,S,191,150
2304,B,193,70
2305,S,185,280
2306,S,180,70
2307,S,181,250
2308,S,103,210
2309,S,121,200
2310,S,162,240
2311,S,198,400
2312,B,125,400
2313,B,138,480
2314,S,144,260
2315,S,141,140
2316,B,143,470
2317,S,122,400
2318,S,187,160
2319,S,147,480
2320,S,176,400
2321,B,140,270
2322,B,182,20
2323,S,131,430
2324,S,159,330
2325,S,117,380
2326,S,133,50
2327,B,153,330
2328,B,156,360
2329,B,131,360
2330,S,147,130
2331,B,162,170
2332,S,177,100
2333,B,148,50
2334,S,113,70
2335,S,116,390
2336,B,123,230
2337,B,174,60
2338,B,139,60
2339,S,165,450
2340,S,127,420
2341,B,101,380
2342,S,197,500
2343,S,116,350
2344,B,146,170
2345,B,115,320
2346,S,121,270
2347,S,196,420
2348,B,191,230
2349,S,151,100
2350,S,176,30
2351,B,176,140
2352,S,157,100
2353,B,112,330
2354,B,186,80
2355,B,153,330
2356,B,113,220
2357,S,150,100
2358,S,105,30
2359,B,165,300
2360,B,101,20
2361,S,174,50
2362,B,190,480
2363,S,155,460
2364,S,155,220
2365,S,187,30
2366,B,142,260
2367,B,141,80
2368,B,179,220
2369,B,176,150
2370,B,111,180
2371,S,178,260
2372,S,117,290
2373,B,116,110
2374,B,117,480
2375,B,147,280
2376,B,112,160
2377,S,128,460
2378,S,135,140
2379,B,145,20
2380,S,123,250
2381,B,104,350
2382,B,197,170
2383,S,119,20
2384,S,165,120
2385,S,172,440
2386,S,196,380
2387,S,187,40
2388,S,165,40
2389,B,138,90
2390,S,107,320
2391,B,194,460
2392,S,197,360
2393,B,129,290
2394,B,151,190
2395,S,191,460
2396,B,123,480
2397,B,129,420
2398,S,167,330
2399,B,139,410
2400,B,115,490
2401,S,182,340
2402,S,162,10
2403,S,102,390
2404,S,139,140
2405,B,145,390
2406,S,154,120
2407,B,155,340
2408,B,177,440
2409,B,179,210
2410,B,147,50
2411,B,111,20
2412,B,148,400
2413,B,175,290
2414,B,184,290
2415,B,110,500
2416,S,154,330
2417,S,159,410
2418,B,135,390
2419,S,123,260
2420,S,161,490
2421,S,183,460
2422,S,171,410
2423,S,190,100
2424,B,113,480
2425,B,185,370
2426,B,143,60
2427,B,116,440
2428,B,125,340
2429,S,135,220
2430,B,150,140
2431,S,184,310
2432,S,124,90
2433,B,174,480
2434,B,190,30
2435,B,191,160
2436,B,109,280
2437,B,186,280
2438,B,159,10
2439,S,154,500
2440,S,155,140
2441,B,139,320
2442,S,196,360
2443,B,124,220
2444,B,128,270
2445,S,125,310
2446,B,111,410
2447,S,146,360
2448,B,106,150
2449,B,181,100
2450,S,149,330
2451,S,137,60
2452,S,116,340
2453,B,175,410
2454,B,179,120
2455,B,116,490
2456,B,113,150
2457,S,166,130
2458,B,180,330
2459,S,147,110
2460,B,107,410
2461,B,110,70
2462,S,114,270
2463,B,153,80
2464,B,188,20
2465,B,131,500
2466,S,168,490
2467,S,130,50
2468,B,172,440
2469,S,123,180
2470,B,136,350
2471,B,107,480
2472,S,110,220
2473,S,164,470
2474,S,146,220
2475,S,183,190
2476,B,105,180
2477,S,107,150
2478,B,168,120
2479,B,179,70
2480,B,131,380
2481,B,194,410
2482,B,114,310
2483,B,118,110
2484,B,193,350
2485,B,186,450
2486,B,174,190
2487,S,113,430
2488,B,185,470
2489,S,100,50
2490,S,178,490
2491,B,119,430
2492,S,131,470
2493,B,167,250
2494,S,134,60
2495,B,133,370
2496,B,196,240
2497,B,133,290
2498,S,173,50
2499,B,141,480
2500,S,154,450
2501,B,168,20
2502,B,152,400
2503,B,102,340
2504,S,124,210
2505,B,190,240
2506,S,119,230
2507,B,196,320
2508,B,194,440
2509,B,104,350
2510,S,114,290
2511,S,200,260
2512,B,157,200
2513,B,139,410
2514,B,147,190
2515,S,186,240
2516,S,108,100
2517,B,113,140
2518,B,198,150
2519,S,145,100
2520,B,178,270
2521,B,153,90
2522,S,138,180
2523,B,130,480
2524,B,128,80
2525,S,137,130
2526,B,188,90
2527,S,171,390
2528,S,122,480
2529,S,140,310
2530,S,144,460
2531,S,144,430
2532,S,161,440
2533,B,176,260
2534,B,140,410
2535,B,102,380
2536,S,159,390
2537,S,143,420
2538,B,148,360
2539,S,194,260
2540,S,195,120
2541,S,127,60
2542,S,149,290
2543,S,111,330
2544,S,151,370
2545,S,117,500
2546,B,187,240
2547,B,160,130
2548,B,124,290
2549,S,149,50
2550,S,167,130
2551,B,193,450
2552,S,167,420
2553,S,176,420
2554,B,130,420
2555,S,111,310
2556,B,115,10
2557,S,144,440
2558,S,116,460
2559,S,171,60
2560,S,150,340
2561,B,133,250
2562,B,173,490
2563,S,118,410
2564,S,198,480
2565,S,134,440
2566,S,119,430
2567,S,198,450
2568,S,150,340
2569,S,142,310
2570,S,183,220
2571,B,127,40
2572,B,137,120
2573,S,150,480
2574,B,174,70
2575,S,167,160
2576,S,105,290
2577,S,107,390
2578,B,192,80
2579,S,180,150
2580,B,128,190
2581,B,181,180
2582,S,148,330
2583,S,157,170
2584,S,134,330
2585,S,174,330
2586,S,156,370
2587,B,170,260
2588,S,114,410
2589,B,142,250
2590,S,150,30
2591,B,133,100
2592,B,183,370
2593,S,175,440
2594,B,172,420
2595,S,193,300
2596,S,172,50
2597,B,152,240
2598,S,147,380
2599,B,134,210
2600,B,189,440
2601,B,140,460
2602,B,122,490
2603,S,178,190
2604,S,154,110
2605,B,156,210
2606,S,118,460
2607,S,185,400
2608,B,142,420
2609,S,113,280
2610,S,135,300
2611,B,146,200
2612,S,104,190
2613,B,154,100
2614,S,177,410
2615,B,135,120
2616,B,189,390
2617,B,169,150
2618,B,127,200
2619,B,107,240
2620,S,118,490
2621,S,182,120
2622,B,188,250
2623,B,124,270
2624,B,105,290
2625,S,120,430
2626,S,190,330
2627,S,149,260
2628,B,146,180
2629,B,194,180
2630,B,101,110
2631,S,148,340
2632,B,134,60
2633,B,190,30
2634,S,158,110
2635,S,184,310
2636,S,127,80
2637,B,197,350
2638,S,107,280
2639,B,131,130
2640,B,168,420
2641,B,191,380
2642,S,111,500
2643,B,195,50
2644,S,109,230
2645,B,170,320
2646,S,179,410
2647,B,152,110
2648,B,128,170
2649,S,151,270
2650,S,146,470
2651,B,131,320
2652,B,138,110
2653,B,155,500
2654,S,159,150
2655,S,140,160
2656,S,195,270
2657,S,179,80
2658,S,128,140
2659,B,189,60
2660,S,175,40
2661,B,167,30
2662,B,173,340
2663,B,114,80
2664,S,164,460
2665,S,162,220
2666,S,144,150
2667,S,133,270
2668,S,167,390
2669,B,187,330
2670,S,198,180
2671,S,177,240
2672,S,147,260
2673,B,115,70
2674,B,108,200
2675,S,113,320
2676,B,136,270
2677,B,128,390
2678,B,126,280
2679,B,127,330
2680,S,172,110
2681,B,108,380
2682,B,150,100
2683,B,195,120
2684,S,108,130
2685,B,115,450
2686,B,117,20
2687,S,162,150
2688,B,138,170
2689,B,117,170
2690,B,117,240
2691,S,193,50
2692,S,115,280
2693,B,130,190
2694,B,179,160
2695,S,177,370
2696,B,108,310
2697,S,106,190
2698,S,199,290
2699,S,160,230
2700,S,162,390
2701,S,120,120
2702,B,102,490
2703,S,105,340
2704,B,127,220
2705,S,162,360
2706,S,155,60
2707,B,106,150
2708,S,114,350
2709,B,175,80
2710,B,159,310
2711,S,125,290
2712,B,172,330
2713,B,129,470
2714,S,104,170
2715,B,115,50
2716,S,130,110
2717,S,127,370
2718,B,167,200
2719,B,191,70
2720,B,156,340
2721,S,120,350
2722,B,185,90
2723,B,171,360
2724,B,103,30
2725,B,101,180
2726,B,177,90
2727,B,179,400
2728,B,191,210
2729,B,161,360
2730,S,122,190
2731,B,126,400
2732,B,155,450
2733,S,123,40
2734,B,135,140
2735,S,175,440
2736,S,136,80
2737,S,134,170
2738,S,193,170
2739,S,131,270
2740,S,142,260
2741,B,186,260
2742,B,116,330
2743,B,143,240
2744,S,180,70
2745,S,116,390
2746,S,102,50
2747,B,120,310
2748,B,142,430
2749,S,121,380
2750,B,124,380
2751,B,100,60
2752,S,135,210
2753,B,122,240
2754,B,180,270
2755,B,101,90
2756,S,144,140
2757,S,125,330
2758,B,177,260
2759,S,108,170
2760,S,161,470
2761,B,188,350
2762,B,124,310
2763,S,172,240
2764,B,134,390
2765,B,143,280
2766,S,125,90
2767,B,190,90
2768,B,124,450
2769,B,149,50
2770,S,114,250
2771,S,164,100
2772,B,106,260
2773,S,195,260
2774,B,153,350
2775,B,112,200
2776,B,193,150
2777,S,163,240
2778,B,126,440
2779,B,162,290
2780,S,135,200
2781,S,191,190
2782,S,111,460
2783,S,198,230
2784,S,170,160
2785,B,110,110
2786,B,101,330
2787,S,186,470
2788,B,175,150
2789,S,103,130
2790,S,183,350
2791,S,190,250
2792,S,195,380
2793,B,188,140
2794,S,120,340
2795,S,194,40
2796,B,167,120
2797,S,186,490
2798,S,103,460
2799,S,190,270
2800,B,122,220
2801,S,132,500
2802,B,183,230
2803,B,108,320
2804,S,197,20
2805,B,150,130
2806,B,168,420
2807,S,155,360
2808,S,184,40
2809,B,189,70
2810,S,108,130
2811,B,174,220
2812,S,162,470
2813,S,177,90
2814,B,148,420
2815,S,174,230
2816,S,142,490
2817,S,183,360
2818,B,113,500
2819,S,132,180
2820,S,179,470
2821,B,151,310
2822,B,179,120
2823,B,137,70
2824,S,126,100
2825,B,109,90
2826,B,183,180
2827,S,192,140
2828,B,144,210
2829,B,106,150
2830,B,155,310
2831,S,112,300
2832,S,137,10
2833,S,168,90
2834,B,162,180
2835,S,138,70
2836,S,173,220
2837,S,117,290
2838,S,127,350
2839,S,159,320
2840,B,151,240
2841,S,139,70
2842,S,168,10
2843,B,196,190
2844,S,128,430
2845,B,183,360
2846,B,128,310
2847,S,113,280
2848,S,191,200
2849,S,146,170
2850,S,164,30
2851,B,117,220
2852,B,114,50
2853,S,161,120
2854,B,149,230
2855,S,138,330
2856,S,171,20
2857,B,150,240
2858,B,115,340
2859,B,186,330
2860,S,182,350
2861,B,157,400
2862,B,173,80
2863,S,180,150
2864,S,121,450
2865,S,111,260
2866,B,146,320
2867,B,190,70
2868,S,151,270
2869,B,108,260
2870,S,181,230
2871,B,122,460
2872,B,167,340
2873,S,112,340
2874,B,114,420
2875,S,153,440
2876,B,123,70
2877,B,134,300
2878,B,106,230
2879,S,147,440
2880,S,150,340
2881,S,154,70
2882,B,133,180
2883,B,123,320
2884,B,144,30
2885,B,189,210
2886,B,200,90
2887,S,185,30
2888,B,117,430
2889,B,185,60
2890,B,120,70
2891,B,182,140
2892,B,136,80
2893,S,159,40
2894,S,142,450
2895,B,103,470
2896,B,185,120
2897,S,185,490
2898,B,141,240
2899,B,148,50
2900,B,140,190
2901,B,176,400
2902,S,118,250
2903,S,189,200
2904,B,125,160
2905,S,169,10
2906,S,134,80
2907,B,126,470
2908,B,109,260
2909,B,106,120
2910,S,187,120
2911,S,174,100
2912,B,170,450
2913,S,151,440
2914,B,184,450
2915,B,140,480
2916,B,151,410
2917,S,136,200
2918,B,188,230
2919,B,183,370
2920,B,199,290
2921,S,176,50
2922,B,117,190
2923,S,181,340
2924,B,141,420
2925,B,106,120
2926,S,174,30
2927,B,105,150
2928,B,197,240
2929,B,129,220
2930,B,188,170
2931,B,168,210
2932,S,181,330
2933,B,189,470
2934,S,187,140
2935,S,198,420
2936,S,126,140
2937,S,176,470
2938,S,156,440
2939,B,141,430
2940,B,105,500
2941,S,102,100
2942,S,193,210
2943,S,184,150
2944,S,189,70
2945,S,115,280
2946,B,151,110
2947,B,138,200
2948,S,150,290
2949,B,153,500
2950,S,175,480
2951,B,121,100
2952,S,181,500
2953,S,151,490
2954,S,150,100
2955,B,165,110
2956,S,150,470
2957,S,161,200
2958,B,190,320
2959,B,193,350
2960,S,193,260
2961,B,164,390
2962,S,111,360
2963,B,168,260
2964,B,121,180
2965,S,167,90
2966,S,196,40
2967,S,112,300
2968,B,128,480
2969,S,183,460
2970,B,119,330
2971,S,184,30
2972,S,145,190
2973,S,163,450
2974,S,176,420
2975,B,132,130
2976,S,130,240
2977,B,105,320
2978,B,129,40
2979,S,154,190
2980,B,172,140
2981,S,164,320
2982,S,158,100
2983,S,157,430
2984,S,100,160
2985,S,196,360
2986,S,143,230
2987,B,137,330
2988,B,177,270
2989,S,200,440
2990,B,176,480
2991,B,159,360
2992,B,142,210
2993,S,194,110
2994,B,117,130
2995,S,140,480
2996,B,114,490
2997,S,152,270
2998,B,180,60
2999,B,132,370
3000,S,121,430
3001,B,175,310
3002,B,186,350
3003,S,188,30
3004,B,119,20
3005,B,103,400
3006,S,166,480
3007,B,124,460
3008,S,178,30
3009,B,130,500
3010,B,193,30
3011,B,149,380
3012,B,112,380
3013,B,146,160
3014,S,111,210
3015,B,195,490
3016,B,167,310
3017,S,101,380
3018,S,159,260
3019,B,189,80
3020,B,176,500
3021,S,154,90
3022,S,102,360
3023,S,139,70
3024,S,166,410
3025,S,146,420
3026,S,191,180
3027,B,154,220
3028,B,164,290
3029,S,173,310
3030,S,190,200
3031,S,153,80
3032,B,182,430
3033,B,135,210
3034,B,151,150
3035,B,100,20
3036,S,151,210
3037,B,160,350
3038,B,200,380
3039,B,177,20
3040,S,190,40
3041,B,199,60
3042,S,152,100
3043,S,102,460
3044,S,158,200
3045,S,173,160
3046,S,101,390
3047,S,165,50
3048,B,114,50
3049,S,200,160
3050,S,189,380
3051,B,183,350
3052,S,133,70
3053,B,177,10
3054,S,123,260
3055,S,163,50
3056,S,106,320
3057,B,161,190
3058,B,103,500
3059,B,136,200
3060,S,185,480
3061,S,102,50
3062,S,132,20
3063,B,122,370
3064,S,132,90
3065,B,155,470
3066,S,170,490
3067,S,160,160
3068,B,138,500
3069,S,155,180
3070,B,103,150
3071,S,103,420
3072,B,117,200
3073,B,196,220
3074,B,158,340
3075,S,181,280
3076,S,125,140
3077,B,165,90
3078,S,136,290
3079,S,138,120
3080,B,163,160
3081,B,147,280
3082,S,165,400
3083,B,143,170
3084,S,144,160
3085,S,163,220
3086,B,171,240
3087,B,127,30
3088,B,156,70
3089,B,101,60
3090,B,165,230
3091,B,123,130
3092,S,128,170
3093,B,136,390
3094,B,138,400
3095,B,140,190
3096,S,116,340
3097,B,102,390
3098,B,121,210
3099,B,136,430
3100,S,153,90
3101,B,155,10
3102,B,162,490
3103,B,150,500
3104,S,191,420
3105,B,137,440
3106,S,134,330
3107,S,144,270
3108,B,193,280
3109,B,198,260
3110,S,168,410
3111,S,190,80
3112,S,128,250
3113,B,165,390
3114,S,140,140
3115,S,194,320
3116,B,136,130
3117,S,105,80
3118,B,113,400
3119,B,171,20
3120,B,183,100
3121,B,183,480
3122,B,178,350
3123,B,140,450
3124,B,193,400
3125,S,199,430
3126,S,130,140
3127,S,140,230
3128,S,154,300
3129,B,153,210
3130,S,157,450
3131,B,198,350
3132,B,192,210
3133,S,179,130
3134,S,180,210
3135,B,171,80
3136,S,127,80
3137,S,124,200
3138,B,116,470
3139,B,137,180
3140,S,146,160
3141,S,112,350
3142,S,183,60
3143,B,131,110
3144,S,111,140
3145,B,160,160
3146,B,157,340
3147,S,123,400
3148,B,174,40
3149,S,112,460
3150,S,145,500
3151,B,135,210
3152,B,190,70
3153,S,153,210
3154,S,135,170
3155,S,195,400
3156,S,113,310
3157,B,145,120
3158,B,102,180
3159,S,183,150
3160,S,198,220
3161,S,198,190
3162,S,144,280
3163,S,133,280
3164,B,168,290
3165,B,115,250
3166,S,183,330
3167,S,160,200
3168,S,169,310
3169,S,151,130
3170,S,186,470
3171,S,110,260
3172,S,125,80
3173,B,161,400
3174,S,139,210
3175,B,146,230
3176,B,131,100
3177,S,126,290
3178,B,186,410
3179,B,182,370
3180,B,124,230
3181,S,138,310
3182,B,155,440
3183,B,148,470
3184,B,129,180
3185,S,194,500
3186,S,137,150
3187,S,130,10
3188,S,200,310
3189,S,174,360
3190,S,135,110
3191,S,174,170
3192,S,197,150
3193,B,144,470
3194,S,117,340
3195,B,192,170
3196,B,180,380
3197,B,148,410
3198,B,187,270
3199,B,157,360
3200,S,173,420
3201,S,127,290
3202,B,125,330
3203,B,104,360
3204,S,130,260
3205,B,131,240
3206,B,158,460
3207,B,136,330
3208,B,175,260
3209,B,173,110
3210,S,140,30
3211,S,146,390
3212,B,116,470
3213,S,125,350
3214,S,193,150
3215,S,112,60
3216,S,187,100
3217,B,134,120
3218,B,172,490
3219,B,138,460
3220,S,136,10
3221,S,112,60
